timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_6,protocol_17,protocol_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,npackets_b_verylow,npackets_b_low,npackets_b_medium,npackets_b_high,npackets_b_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,nbytes_b_verylow,nbytes_b_low,nbytes_b_medium,nbytes_b_high,nbytes_b_veryhigh,label_background,label_DoS_Hulk,label_DDoS,label_PortScan,label_other
7/7/2017 2:552756000,1000,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,414,0,0,1,0,1,2,2,1,0,1,1,1,2,0,0,2,1,1,2,0,0,2,1,2,1,1,0,1,2,1,2,0,1,0,1,0,1,1,1,0,1,2,1,1,1,1,1,1,151,793,56,1000,0,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,2,0,0,998,0
7/7/2017 2:552757000,1000,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,422,0,2,1,1,2,0,1,0,2,1,1,0,0,0,1,1,0,1,0,2,0,1,1,0,2,2,2,1,1,1,0,2,1,2,2,0,3,0,1,0,2,1,1,1,2,2,1,1,153,795,52,1000,0,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,3,0,0,997,0
7/7/2017 2:552758000,1000,0,0,996,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,414,0,1,1,2,0,1,0,2,2,1,1,2,1,0,2,0,1,1,1,1,0,0,1,1,0,4,1,1,0,0,1,1,1,1,0,0,3,1,1,0,0,0,0,1,0,0,1,1,148,797,55,1000,0,0,996,4,0,0,0,1000,0,0,0,0,996,4,0,0,0,1000,0,0,0,0,5,0,0,995,0
7/7/2017 2:552759000,1000,0,0,997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,564,434,0,1,0,2,1,1,1,2,0,0,1,1,4,0,0,0,1,1,1,2,1,2,1,1,1,3,2,1,1,0,2,0,0,2,2,0,2,2,1,0,1,0,2,0,0,1,2,2,163,786,51,996,4,0,999,1,0,0,0,999,1,0,0,0,999,1,0,0,0,998,2,0,0,0,10,0,0,990,0
7/7/2017 2:552760000,1000,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,568,431,0,2,2,1,0,1,1,1,1,1,1,0,3,0,0,1,1,1,2,0,0,0,1,1,1,1,0,2,2,3,0,1,1,1,1,0,3,2,2,0,1,1,1,2,2,2,1,1,153,785,62,998,2,0,999,1,0,0,0,1000,0,0,0,0,1000,0,0,0,0,998,2,0,0,0,5,0,0,995,0
7/7/2017 2:552761000,1000,0,0,997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,427,0,0,1,0,2,2,1,1,0,2,1,2,5,0,2,1,1,2,0,1,0,2,1,1,1,3,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,2,1,1,2,1,0,0,154,785,61,995,5,0,995,5,0,0,0,997,3,0,0,0,995,4,1,0,0,995,5,0,0,0,10,0,0,990,0
7/7/2017 2:552762000,996,4,0,993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,573,423,0,1,1,1,1,0,2,0,1,0,1,3,9,0,2,1,7,1,0,1,0,0,1,0,0,3,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,2,1,0,1,1,2,154,784,62,991,9,0,999,1,0,0,0,998,2,0,0,0,998,2,0,0,0,994,6,0,0,0,25,0,0,975,0
7/7/2017 2:552763000,993,7,0,980,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,551,441,1,0,1,1,0,0,0,1,0,1,1,1,20,0,0,1,10,3,2,1,0,1,1,2,3,14,2,1,1,0,2,0,1,2,1,0,1,2,1,0,2,0,1,1,0,1,0,1,202,735,63,979,20,1,978,19,3,0,0,981,16,3,0,0,980,15,4,1,0,972,10,16,2,0,55,0,0,945,0
7/7/2017 2:552764000,986,14,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,561,424,0,1,1,1,1,1,2,1,1,1,2,0,48,0,0,0,8,3,2,0,0,3,1,1,1,3,1,0,2,0,1,1,1,0,1,0,3,0,1,0,1,1,1,1,1,1,0,1,200,735,65,951,49,0,992,7,1,0,0,996,2,2,0,0,992,5,3,0,0,966,31,3,0,0,81,0,0,919,0
7/7/2017 2:552765000,1000,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594,405,0,1,1,2,2,1,1,1,1,1,1,1,7,0,2,1,1,2,0,1,0,2,1,0,1,1,1,2,0,2,2,1,2,1,2,0,1,2,1,0,0,1,2,1,1,1,1,1,168,780,52,993,7,0,999,1,0,0,0,1000,0,0,0,0,999,1,0,0,0,999,1,0,0,0,9,0,0,991,0
7/7/2017 2:552766000,1000,0,0,993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,588,410,0,1,1,0,1,1,0,0,2,2,1,0,4,0,1,1,7,1,1,2,0,1,2,2,1,2,2,1,1,1,0,2,1,2,1,0,1,1,1,0,0,1,0,2,1,1,1,0,172,772,56,997,3,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,18,0,0,982,0
7/7/2017 2:552767000,902,98,0,919,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,480,418,0,2,1,2,1,1,1,2,2,1,0,1,31,0,1,1,11,0,1,0,2,3,0,2,1,68,1,0,2,0,0,0,0,0,1,0,4,0,1,0,1,0,0,1,1,0,2,1,226,677,97,968,32,0,945,52,3,0,0,970,28,1,1,0,958,32,9,1,0,955,25,18,2,0,217,0,0,783,0
7/7/2017 2:562768000,944,56,0,887,113,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,423,512,1,0,1,0,0,1,0,0,3,8,1,1,110,0,0,1,29,1,1,1,0,2,1,0,1,84,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,2,334,572,94,887,112,1,911,79,8,2,0,937,54,8,0,1,928,40,28,4,0,876,89,33,1,1,305,0,0,695,0
7/7/2017 2:562769000,834,166,0,601,399,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,37,0,0,0,5,10,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,418,396,0,0,0,0,0,0,0,0,0,12,0,0,358,0,0,0,101,0,0,0,5,10,0,0,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,786,112,102,625,375,0,751,213,35,1,0,775,199,25,0,1,761,168,63,8,0,550,273,159,17,1,954,0,0,46,0
7/7/2017 2:572770000,937,63,0,671,329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,492,443,0,0,0,0,0,0,0,0,2,1,0,0,599,0,0,0,73,0,0,0,1,0,0,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,931,23,46,398,602,0,736,158,104,2,0,756,174,64,6,0,736,136,124,4,0,387,406,145,51,11,1000,0,0,0,0
7/7/2017 2:582771000,823,177,0,581,419,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,23,0,0,0,7,4,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,338,470,2,0,0,0,0,0,0,0,2,4,0,0,371,0,0,0,63,0,0,0,7,5,0,0,7,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,809,84,107,613,385,2,696,222,81,1,0,727,206,63,4,0,720,190,86,4,0,545,226,178,42,9,1000,0,0,0,0
7/7/2017 2:592772000,705,295,0,679,319,2,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,54,0,0,0,4,3,0,0,2,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,262,424,1,0,0,0,0,0,0,0,8,8,0,0,322,0,0,0,43,0,0,0,4,3,0,0,6,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,657,183,160,662,337,1,727,192,77,4,0,788,155,52,5,0,758,125,96,21,0,582,286,94,33,5,1000,0,0,0,0
7/7/2017 3:002773000,904,96,0,662,338,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,0,0,0,6,6,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,336,546,0,0,0,0,0,0,0,0,6,12,0,0,503,0,0,0,58,0,0,0,6,9,0,0,3,270,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,871,52,77,484,516,0,699,223,77,1,0,756,184,57,3,0,731,153,108,8,0,459,350,151,34,6,1000,0,0,0,0
7/7/2017 3:022774000,724,276,0,690,310,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,39,0,0,0,13,9,0,0,0,240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,311,242,447,1,0,0,0,0,0,0,0,4,8,0,0,342,0,0,0,57,0,0,0,13,9,0,0,11,231,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,690,132,178,630,369,1,781,182,33,4,0,809,158,30,3,0,776,148,64,12,0,620,249,119,10,2,998,0,0,2,0
7/7/2017 3:042775000,908,92,0,666,333,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,12,0,0,0,3,6,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,251,644,0,0,0,0,0,0,0,0,1,4,0,0,549,0,0,0,65,0,0,0,3,7,0,0,0,255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,886,42,72,441,559,0,683,276,38,2,1,744,221,31,3,1,716,170,107,7,0,451,343,178,24,4,1000,0,0,0,0
7/7/2017 3:052776000,905,95,0,588,412,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9,0,0,0,2,3,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,224,672,1,0,0,0,0,0,0,0,4,4,0,0,463,0,0,0,76,0,0,0,2,5,0,0,3,331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,890,53,57,531,468,1,658,283,50,9,0,700,243,46,11,0,681,167,134,18,0,450,323,181,33,13,1000,0,0,0,0
7/7/2017 3:062777000,774,226,0,647,353,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,130,634,0,0,0,0,0,0,0,0,5,4,0,0,389,0,0,0,77,0,0,0,5,0,0,0,1,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,748,61,191,606,394,0,709,229,59,3,0,776,173,46,5,0,738,164,95,3,0,560,270,128,32,10,1000,0,0,0,0
7/7/2017 3:072778000,885,115,0,714,286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,9,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,497,377,1,0,0,0,0,0,1,0,2,0,0,0,390,0,0,0,108,0,0,0,1,10,0,1,1,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,699,192,109,598,401,1,775,160,60,5,0,815,140,39,6,0,789,133,71,7,0,588,279,93,28,12,813,0,0,187,0
7/7/2017 3:082779000,987,13,0,912,88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,616,368,0,0,0,0,1,1,0,1,1,1,0,0,110,0,1,1,34,1,1,1,0,2,1,0,1,55,1,0,0,2,0,1,1,0,2,0,0,0,1,0,2,1,2,1,1,1,0,0,321,625,54,890,110,0,911,74,14,1,0,926,61,10,3,0,914,66,18,2,0,865,74,48,10,3,218,0,0,782,0
7/7/2017 3:082780000,935,65,0,914,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,1,2,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,731,198,0,1,1,1,1,1,1,1,3,3,2,2,110,0,0,0,32,0,0,0,1,3,1,1,0,61,3,1,1,1,2,1,1,1,1,0,1,2,1,0,1,1,1,1,1,0,2,2,315,582,103,891,109,0,913,80,7,0,0,941,55,4,0,0,927,54,19,0,0,868,83,45,4,0,266,0,0,734,0
7/7/2017 3:082781000,954,46,0,806,193,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,554,390,1,1,1,1,0,0,0,0,2,2,0,0,235,0,1,1,83,1,1,1,1,4,0,0,4,117,2,1,1,0,0,0,0,2,0,0,3,0,0,0,0,2,1,0,0,1,0,0,540,388,72,761,238,1,810,178,11,1,0,882,107,9,2,0,859,112,28,1,0,752,166,67,11,4,490,0,0,510,0
7/7/2017 3:082782000,980,20,0,981,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,945,32,0,2,2,2,1,1,1,1,1,1,1,1,26,0,1,1,7,1,1,1,0,2,1,1,1,19,2,2,2,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,201,731,68,975,25,0,985,15,0,0,0,990,10,0,0,0,991,9,0,0,0,978,19,1,2,0,70,0,0,930,0
7/7/2017 3:082783000,997,3,0,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,509,488,0,0,0,0,0,0,0,1,1,1,1,1,15,0,2,2,1,1,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,0,1,0,3,0,2,0,0,2,0,2,2,2,0,2,158,782,60,986,14,0,995,5,0,0,0,999,1,0,0,0,999,1,0,0,0,992,8,0,0,0,29,0,0,971,0
7/7/2017 3:082784000,982,18,0,951,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,527,447,0,1,1,1,1,1,1,1,3,2,1,1,77,0,0,0,12,1,1,1,0,5,1,2,1,42,1,0,0,0,0,2,2,2,1,0,2,1,1,0,1,1,0,1,1,0,1,1,260,668,72,922,78,0,937,44,16,3,0,958,24,14,4,0,953,30,17,0,0,913,55,10,18,4,162,0,0,838,0
7/7/2017 3:082785000,974,26,0,972,27,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,911,50,0,1,1,1,3,3,3,1,5,3,1,1,14,0,1,1,20,1,1,1,0,5,0,0,1,17,2,2,4,1,1,1,1,0,1,0,2,1,1,0,1,1,1,1,1,0,1,1,201,718,81,984,16,0,961,35,4,0,0,983,10,7,0,0,978,11,9,2,0,974,14,7,5,0,92,0,0,908,0
7/7/2017 3:092786000,978,22,0,957,43,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,905,66,0,1,1,1,0,0,0,1,1,8,0,0,72,0,1,1,16,1,0,0,0,2,1,1,1,31,2,0,0,1,1,1,1,2,0,0,2,1,0,0,0,1,0,1,0,2,1,0,267,660,73,929,71,0,954,41,5,0,0,969,26,5,0,0,962,29,8,1,0,923,51,23,3,0,151,0,0,849,0
7/7/2017 3:092787000,997,3,0,996,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,303,692,0,1,1,1,1,1,1,1,3,3,2,2,1,0,1,1,1,1,2,2,0,3,2,2,1,3,2,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,2,0,2,1,1,3,164,784,52,1000,0,0,995,4,1,0,0,998,1,1,0,0,998,1,0,1,0,998,0,0,2,0,10,0,0,990,0
7/7/2017 3:092788000,954,46,0,965,34,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,9,0,0,0,1,2,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,22,923,1,1,1,1,1,1,1,1,4,2,1,0,38,0,1,0,9,0,1,1,1,3,1,1,3,22,3,0,2,1,0,1,1,1,2,0,2,0,1,0,2,1,1,1,1,1,0,7,195,707,98,958,41,1,968,29,2,1,0,981,15,4,0,0,975,19,4,2,0,957,33,7,3,0,138,0,0,862,0
7/7/2017 3:092789000,935,65,0,827,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,4,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,179,750,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,1,54,1,0,0,1,4,0,0,0,124,1,1,2,1,1,1,1,0,0,0,2,1,1,0,0,1,0,1,0,0,1,0,547,398,55,704,296,0,859,116,25,0,0,860,122,17,1,0,858,79,54,9,0,681,190,111,17,1,540,0,0,460,0
7/7/2017 3:102790000,941,59,0,743,257,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,104,825,0,0,0,0,1,1,1,1,2,7,1,1,182,0,1,1,24,6,0,0,1,4,0,0,2,231,2,0,1,1,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,2,557,361,82,812,188,0,877,96,27,0,0,830,147,21,2,0,880,77,41,2,0,779,156,48,15,2,525,0,0,475,0
7/7/2017 3:102791000,809,191,0,601,399,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,323,479,0,0,0,0,0,0,0,0,0,11,0,0,262,0,0,0,63,0,0,0,0,3,0,0,1,333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,689,213,98,736,264,0,809,172,19,0,0,780,204,15,1,0,806,153,41,0,0,660,236,97,6,1,874,0,0,126,0
7/7/2017 3:102792000,981,19,0,863,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,721,257,0,0,0,0,0,0,0,0,0,0,0,0,276,0,1,1,48,1,1,1,0,2,1,1,1,90,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,491,467,42,724,276,0,867,105,26,2,0,881,97,16,6,0,872,61,66,1,0,703,195,84,11,7,437,0,0,563,0
7/7/2017 3:102793000,972,28,0,950,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,328,638,1,2,2,2,1,1,1,1,1,4,1,1,96,0,0,0,27,0,1,1,0,2,1,1,3,32,1,2,2,0,1,0,0,0,1,0,3,0,2,0,1,2,1,2,1,0,0,1,267,666,67,903,96,1,934,48,17,1,0,961,21,17,1,0,954,27,19,0,0,916,48,16,19,1,185,0,0,815,0
7/7/2017 3:102794000,840,160,0,659,340,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,10,0,0,0,6,3,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,251,574,2,0,0,0,0,0,0,0,6,3,0,0,430,0,0,0,63,5,0,0,6,5,0,0,6,268,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,800,82,118,555,443,2,723,213,58,5,1,785,161,46,7,1,767,147,82,4,0,549,304,98,35,14,975,0,0,25,0
7/7/2017 3:122795000,857,143,0,666,333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,5,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,377,470,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,75,0,0,0,4,5,0,0,1,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,847,120,33,478,522,0,773,187,38,2,0,797,175,26,2,0,773,138,86,2,1,460,366,151,19,4,1000,0,0,0,0
7/7/2017 3:122796000,879,121,0,675,325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,435,440,0,0,0,0,0,0,0,0,2,0,0,0,544,0,0,0,109,0,0,0,4,0,0,0,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,88,38,451,549,0,750,181,64,5,0,764,182,44,10,0,745,138,116,1,0,428,383,134,39,16,999,0,0,1,0
7/7/2017 3:132797000,820,180,0,666,333,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,25,0,0,0,3,2,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,144,666,3,0,0,0,0,0,0,0,4,5,0,0,457,0,0,0,72,0,0,0,3,3,0,0,2,255,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,77,117,533,464,3,734,239,24,3,0,804,173,21,2,0,797,135,65,3,0,595,276,118,7,4,999,0,0,1,0
7/7/2017 3:142798000,881,119,0,643,357,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,131,744,0,0,0,0,0,0,0,0,5,0,0,0,501,0,0,0,101,0,0,0,2,1,0,0,1,243,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,858,78,64,497,503,0,654,279,55,12,0,710,222,50,18,0,697,187,104,11,1,490,304,154,33,19,1000,0,0,0,0
7/7/2017 3:152799000,862,138,0,658,340,2,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,24,0,0,0,9,7,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,311,528,1,0,0,0,0,0,0,0,4,14,0,0,471,0,0,0,75,0,0,0,9,9,0,0,2,246,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,835,65,100,510,489,1,785,162,49,4,0,825,128,42,4,1,799,125,67,9,0,512,346,113,23,6,1000,0,0,0,0
7/7/2017 3:162800000,840,160,0,745,255,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,20,0,0,0,5,9,0,0,0,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,90,729,0,0,0,0,0,0,0,0,3,6,0,0,551,0,0,0,43,0,0,0,5,9,0,0,1,204,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,825,56,119,434,566,0,655,305,36,4,0,809,155,32,3,1,758,174,63,5,0,598,251,117,28,6,1000,0,0,0,0
